Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec	xylenScalar
2019306	12	1.851111	1.291183	0.4976573528768357	0	304.1118	1.291183	0.4976573528768357	72.4	576.8719	11.6130915	21.935	15.69	-10	0	-999	-999	1
2019306	12.5	1.731333	2.159195	0.5441371711117641	0	303.3915	2.159195	0.5441371711117641	72.4	575.3906	12.574597500000001	22.990000000000002	15.925	-10	0	-999	-999	1
2019306	13	1.657833	2.551808	0.5635921160460797	0	293.5491	2.551808	0.5635921160460797	72.4	574.3099	13.034654	23.5175	15.8525	-10	0	-999	-999	1
2019306	13.5	1.587055	3.456597	0.6121095811135845	0	271.3262	3.456597	0.6121095811135845	72.4	572.3333	14.0132985	24.57	16.64	-10	0	-999	-999	1
2019306	14	1.655111	3.60647	0.6353176185558138	1	235.6474	3.60647	0.6353176185558138	72.4	571.8885	14.165735000000002	24.725	16.697499999999998	-10	0	-999	-999	1
2019306	14.5	1.423722	3.653007	0.6447454376905544	0	189.6196	3.653007	0.6447454376905544	72.4	571.7236	14.3340035	25.015	17.2	-10	0	-999	-999	1
2019306	15	1.317556	3.645718	0.6282625783429883	0	140.9061	3.645718	0.6282625783429883	72.4	571.6922	14.441609	25.2375	17.785	-10	0	-999	-999	1
2019306	15.5	0.8792777	3.763999	0.6201863523998072	0	90.30071	3.763999	0.6201863523998072	72.4	571.839	14.2019995	24.64	17.775	-10	0	-999	-999	1
2019306	16	1.083444	2.957128	0.5737151714209564	0	44.52877	2.957128	0.5737151714209564	72.4	572.0408	14.092314	25.2275	19.0975	-10	0	-999	-999	1
2019306	16.5	0.9146666	2.271495	0.5360669236203015	0	18.37885	2.271495	0.5360669236203015	72.4	572.7333	13.306997500000001	24.3425	18.7375	-10	0	-999	-999	1
2019306	17	0.6832777	0.8327482	0.46044472613603066	0	7.677444	0.8327482	0.46044472613603066	72.4	575.1306	12.2876241	23.7425	18.759999999999998	-10	0	-999	-999	1
2019306	17.5	0.5417222	-0.3584095	0.41736553343882826	0	0.865973	-0.3584095	0.41736553343882826	72.4	577.6573	11.35079525	23.06	18.7925	-10	0	-999	-999	1
2019306	18	0.3974444	-1.199045	0.3800788947143177	0	0.04242791	-1.199045	0.3800788947143177	72.4	579.3596	10.7342275	22.6675	19.1375	-10	0	-999	-999	1
2019306	18.5	0.5389999	-1.715555	0.3745123174863396	0	0.03925009	-1.715555	0.3745123174863396	72.4	580.3759	10.1372225	21.99	19.1125	-10	0	-999	-999	1
2019306	19	0.5662222	-1.866369	0.3844377896419042	0	0.04510906	-1.866369	0.3844377896419042	72.4	580.8646	9.616815500000001	21.1	18.865000000000002	-10	0	-999	-999	1
2019306	19.5	0.6478888	-2.121209	0.38856543325511583	0	0.04343594	-2.121209	0.38856543325511583	72.4	580.9421	9.2043955	20.53	18.905	-10	0	-999	-999	1
2019306	20	0.5934444	-2.401265	0.3781295500005677	0	0.04385492	-2.401265	0.3781295500005677	72.4	581.3339	8.751867500000001	19.905	18.875	-10	0	-999	-999	1
2019306	20.5	0.4981666	-2.751716	0.3354325486981989	0	0.03749444	-2.751716	0.3354325486981989	72.4	582.5318	8.356642	19.465	18.995	-10	0	-999	-999	1
2019306	21	0.724111	-3.13455	0.3109239983824682	0	0.04686841	-3.13455	0.3109239983824682	72.4	583.621	7.958975000000001	19.052500000000002	19.0925	-10	0	-999	-999	1
2019306	21.5	0.8030555	-3.108839	0.3125649161268213	0	0.04352098	-3.108839	0.3125649161268213	72.4	583.3419	7.596830499999999	18.3025	18.7725	-10	0	-999	-999	1
2019306	22	0.6043333	-3.123498	0.3024002730289887	0	0.03816424	-3.123498	0.3024002730289887	72.4	583.6721	7.392001	17.9075	18.755000000000003	-10	0	-999	-999	1
2019306	22.5	0.6941666	-3.317765	0.3121901753218765	0	0.04695228	-3.317765	0.3121901753218765	72.4	583.519	7.0698675	17.4575	18.6325	-10	0	-999	-999	1
2019306	23	0.748611	-2.999227	0.3362958447877885	0	0.03916874	-2.999227	0.3362958447877885	72.4	582.228	6.9416365	16.8825	18.3425	-10	0	-999	-999	1
2019306	23.5	0.6206666	-2.782502	0.3507061567197735	0	0.04636649	-2.782502	0.3507061567197735	72.4	581.4853	6.811249	16.405	18.1075	-10	0	-999	-999	1
2019307	0	0.3593333	-3.381561	0.32501111855678805	0	0.04285152	-3.381561	0.32501111855678805	72.4	582.9328	6.3792195000000005	16.14	18.064999999999998	-10	0	-999	-999	1
2019307	0.5	0.4491666	-3.760489	0.29373971845457153	0	0.04419063	-3.760489	0.29373971845457153	72.4	583.9216	5.951005500000001	15.662500000000001	17.7775	-10	0	-999	-999	1
2019307	1	0.4600555	-3.647378	0.3038235703789939	0	0.04301916	-3.647378	0.3038235703789939	72.4	583.5602	5.803811	15.254999999999999	17.55	-10	0	-999	-999	1
2019307	1.5	0.3974444	-4.036573	0.29105851822983064	0	0.04712045	-4.036573	0.29105851822983064	72.4	584.4833	5.4442135	14.925	17.3775	-10	0	-999	-999	1
2019307	2	1.184167	-2.633126	0.33976998960502763	0	0.04603216	-2.633126	0.33976998960502763	72.4	580.7399	6.048437	14.73	17.32	-10	0	-999	-999	1
2019307	2.5	1.254944	-1.710009	0.3692423007315081	0	0.0484589	-1.710009	0.3692423007315081	72.4	578.4021	6.3224955000000005	14.355	17.072499999999998	-10	0	-999	-999	1
2019307	3	1.407389	-1.381884	0.39373062148767374	0	0.04544385	-1.381884	0.39373062148767374	72.4	577.5286	6.2990580000000005	13.98	16.82	-10	0	-999	-999	1
2019307	3.5	1.374722	-0.9740147	0.40633008376601465	0	0.04686642	-0.9740147	0.40633008376601465	72.4	576.4019	6.3642426500000004	13.7025	16.6475	-10	0	-999	-999	1
2019307	4	1.562555	-0.7547027	0.43094166145352303	0	0.04561015	-0.7547027	0.43094166145352303	72.4	575.6542	6.321398650000001	13.3975	16.4475	-10	0	-999	-999	1
2019307	4.5	1.807555	-0.7094638	0.43465604935994306	0	0.04795306	-0.7094638	0.43465604935994306	72.4	575.8173	6.1952681	13.1	16.2425	-10	0	-999	-999	1
2019307	5	1.589778	-0.6530507	0.4302965328136232	0	0.04418702	-0.6530507	0.4302965328136232	72.4	576.1609	6.098474650000001	12.850000000000001	16.085	-10	0	-999	-999	1
2019307	5.5	1.695944	-1.196366	0.40226082588353806	0	0.04343329	-1.196366	0.40226082588353806	72.4	577.3156	5.696817	12.59	15.905	-10	0	-999	-999	1
2019307	6	1.638778	-1.197017	0.40585464230180784	0	0.04502338	-1.197017	0.40585464230180784	72.4	576.7286	5.608991499999999	12.415	15.799999999999999	-10	0	-999	-999	1
2019307	6.5	1.333889	-1.441972	0.40334478708306126	0	0.1073719	-1.441972	0.40334478708306126	72.4	577.0932	5.484014	12.41	15.82	-10	0	-999	-999	1
2019307	7	1.241333	-1.401414	0.39948619042102207	0	3.212663	-1.401414	0.39948619042102207	72.4	576.7048	6.070543000000001	13.5425	16.9	-10	0	-999	-999	1
2019307	7.5	1.214111	-1.40206	0.3967512594970101	0	10.1214	-1.40206	0.3967512594970101	72.4	576.5865	6.627719999999999	14.657499999999999	17.79	-10	0	-999	-999	1
2019307	8	1.372	-0.7700632	0.41664049060365294	0	29.33578	-0.7700632	0.41664049060365294	72.4	575.597	7.0712184	14.9125	17.55	-10	0	-999	-999	1
2019307	8.5	1.363833	0.5584808	0.46606285852979323	0	67.34777	0.5584808	0.46606285852979323	72.4	573.3587	7.7767404	14.995000000000001	16.822499999999998	-10	0	-999	-999	1
2019307	9	1.407389	2.159906	0.5233337738392658	0	117.6225	2.159906	0.5233337738392658	72.4	570.3	8.864953	15.57	16.29	-10	0	-999	-999	1
2019307	9.5	1.450944	2.811617	0.5454705959877104	0	160.9979	2.811617	0.5454705959877104	72.4	569.665	9.6320585	16.4525	15.915000000000001	-10	0	-999	-999	1
2019307	10	1.489055	3.381582	0.5642144817933497	0	217.7004	3.381582	0.5642144817933497	72.4	568.5494	10.487041000000001	17.5925	15.755	-10	0	-999	-999	1
2019307	10.5	1.774889	4.009642	0.6031567274649875	0	248.4691	4.009642	0.6031567274649875	72.4	566.8248	11.304821	18.6	15.5425	-10	0	-999	-999	1
2019307	11	1.548944	4.310936	0.6165708607986718	0	305.6874	4.310936	0.6165708607986718	72.4	566.3845	11.990468	19.669999999999998	15.495000000000001	-10	0	-999	-999	1
2019307	11.5	1.916444	4.418596	0.6138300230469156	0	355.8897	4.418596	0.6138300230469156	72.4	566.4205	12.548048000000001	20.677500000000002	15.49	-10	0	-999	-999	1
2019307	12	1.891944	3.890732	0.5906417625343799	0	280.7767	3.890732	0.5906417625343799	72.4	567.0732	12.807866	21.725	15.6175	-10	0	-999	-999	1
2019307	12.5	1.777611	3.74523	0.5769108932963554	0	260.8798	3.74523	0.5769108932963554	72.4	567.1229	13.073865	22.4025	15.5425	-10	0	-999	-999	1
2019307	13	1.731333	3.8835	0.5834666785423883	0	274.248	3.8835	0.5834666785423883	72.4	566.4706	13.5905	23.2975	16.095	-10	0	-999	-999	1
2019307	13.5	2.066166	3.926124	0.5746183088207454	0	263.0154	3.926124	0.5746183088207454	72.4	565.9405	13.933062000000001	23.94	16.5475	-10	0	-999	-999	1
2019307	14	1.930055	3.359199	0.520367165812188	0	162.5148	3.359199	0.520367165812188	72.4	566.2252	13.8245995	24.29	16.892500000000002	-10	0	-999	-999	1
2019307	14.5	1.766722	2.969326	0.5015014170364959	0	115.4879	2.969326	0.5015014170364959	72.4	566.6862	14.003413	25.0375	17.939999999999998	-10	0	-999	-999	1
2019307	15	1.404667	2.755912	0.46534639760712326	0	95.14333	2.755912	0.46534639760712326	72.4	567.3608	13.947956	25.14	18.14	-10	0	-999	-999	1
2019307	15.5	1.186889	2.053968	0.4277261059303352	0	53.90396	2.053968	0.4277261059303352	72.4	567.9957	13.813234	25.572499999999998	18.6125	-10	0	-999	-999	1
2019307	16	1.306667	1.919206	0.39804671604037273	0	33.27077	1.919206	0.39804671604037273	72.4	567.9695	13.595853	25.2725	18.37	-10	0	-999	-999	1
2019307	16.5	1.595222	1.269238	0.3777893584771461	0	14.85083	1.269238	0.3777893584771461	72.4	568.8098	12.879619000000002	24.490000000000002	18.0425	-10	0	-999	-999	1
2019307	17	1.497222	1.283476	0.38441740315315154	0	4.276306	1.283476	0.38441740315315154	72.4	568.7769	12.629238	23.975	18.2975	-10	0	-999	-999	1
2019307	17.5	1.524444	1.171189	0.3229921043575918	0	0.2601485	1.171189	0.3229921043575918	72.4	568.9182	12.3268445	23.482499999999998	18.7125	-10	0	-999	-999	1
2019307	18	1.660555	0.4572253	0.28706316510650765	0	0.04627387	0.4572253	0.28706316510650765	72.4	569.5969	11.77736265	23.0975	19.215	-10	0	-999	-999	1
2019307	18.5	1.309389	0.582668	0.29569120796293447	0	0.04460099	0.582668	0.29569120796293447	72.4	569.2156	11.540084	22.4975	19.39	-10	0	-999	-999	1
2019307	19	1.156944	0.4547871	0.2809711827272884	0	0.04669396	0.4547871	0.2809711827272884	72.4	569.7883	11.132393550000002	21.810000000000002	19.37	-10	0	-999	-999	1
2019307	19.5	1.342055	-0.04559536	0.22621350617182595	0	0.04594133	-0.04559536	0.22621350617182595	72.4	570.7907	10.475952320000001	20.997500000000002	19.2025	-10	0	-999	-999	1
2019307	20	1.110667	-0.3429186	0.21564149141914013	0	0.04661142	-0.3429186	0.21564149141914013	72.4	571.1265	10.1097907	20.5625	19.3575	-10	0	-999	-999	1
2019307	20.5	1.080722	-0.2145589	0.2629208317373477	0	0.04502149	-0.2145589	0.2629208317373477	72.4	571.1664	9.79147055	19.7975	19.13	-10	0	-999	-999	1
2019307	21	0.822111	0.01535986	0.3133565420316968	0	0.04284579	0.01535986	0.3133565420316968	72.4	571.527	9.63267993	19.25	19.0725	-10	0	-999	-999	1
2019307	21.5	1.159667	0.6409812	0.3441386854327769	0	0.04987494	0.6409812	0.3441386854327769	72.4	570.5358	9.6479906	18.655	18.915	-10	0	-999	-999	1
2019307	22	0.8847221	0.4844117	0.33443276592056403	0	0.04150621	0.4844117	0.33443276592056403	72.4	571.5025	9.45595585	18.427500000000002	19.0625	-10	0	-999	-999	1
2019307	22.5	0.8602221	0.2749369	0.3108678486023862	0	0.04384974	0.2749369	0.3108678486023862	72.4	572.0806	9.15121845	18.0275	18.925	-10	0	-999	-999	1
2019307	23	0.7295555	0.08283658	0.2900453094198917	0	0.04619287	0.08283658	0.2900453094198917	72.4	572.9641	8.72891829	17.375	18.5125	-10	0	-999	-999	1
2019307	23.5	0.7567777	-0.1001101	0.29286050024795346	0	0.04318034	-0.1001101	0.29286050024795346	72.4	572.6677	8.48994495	17.08	18.4625	-10	0	-999	-999	1
2019308	0	0.7948888	-0.1135602	0.2890031596347492	0	0.04334773	-0.1135602	0.2890031596347492	72.4	573.0753	8.250719900000002	16.615000000000002	18.235	-10	0	-999	-999	1
2019308	0.5	0.735	-0.3577606	0.2658114791131878	0	0.04518873	-0.3577606	0.2658114791131878	72.4	573.0988	7.8423697	16.0425	17.88	-10	0	-999	-999	1
2019308	1	0.6887222	-0.5348287	0.2525915312353739	0	0.04209255	-0.5348287	0.2525915312353739	72.4	573.3338	7.52383565	15.5825	17.615000000000002	-10	0	-999	-999	1
2019308	1.5	0.4137778	-0.7423411	0.24774030536028238	0	0.0430125	-0.7423411	0.24774030536028238	72.4	573.9292	7.381329449999999	15.504999999999999	17.7125	-10	0	-999	-999	1
2019308	2	0.2885555	-0.8638787	0.2408790545919592	0	0.04451942	-0.8638787	0.2408790545919592	72.4	574.3532	7.211810649999999	15.2875	17.66	-10	0	-999	-999	1
2019308	2.5	0.3402778	-1.093089	0.22576715042353906	0	0.04359888	-1.093089	0.22576715042353906	72.4	575.2498	6.8734555	14.84	17.355	-10	0	-999	-999	1
2019308	3	0.5498888	-1.165642	0.227531793136474	0	0.04108926	-1.165642	0.227531793136474	72.4	575.0564	6.663429	14.4925	17.1225	-10	0	-999	-999	1
2019308	3.5	0.5471666	-1.218586	0.22726630504395579	0	0.04016866	-1.218586	0.22726630504395579	72.4	575.1444	6.479457	14.1775	16.912499999999998	-10	0	-999	-999	1
2019308	4	0.7921666	-1.37258	0.2420499057936617	0	0.04485515	-1.37258	0.2420499057936617	72.4	575.5411	6.1699600000000006	13.7125	16.5575	-10	0	-999	-999	1
2019308	4.5	0.7921666	-1.480352	0.2435010468233368	0	0.04594365	-1.480352	0.2435010468233368	72.4	576.0223	5.9760740000000006	13.432500000000001	16.3825	-10	0	-999	-999	1
2019308	5	0.773111	-1.669591	0.23194031308429705	0	0.04652936	-1.669591	0.23194031308429705	72.4	576.4835	5.796454499999999	13.2625	16.3225	-10	0	-999	-999	1
2019308	5.5	0.871111	-1.858699	0.23847501721761594	0	0.04845437	-1.858699	0.23847501721761594	72.4	576.9346	5.5744005	13.0075	16.165	-10	0	-999	-999	1
2019308	6	0.7839999	-1.909302	0.24449062483896863	0	0.04234523	-1.909302	0.24449062483896863	72.4	577.1426	5.471598999999999	12.8525	16.08	-10	0	-999	-999	1
2019308	6.5	0.7295555	-1.927089	0.24370132196305652	0	0.06184442	-1.927089	0.24370132196305652	72.4	577.4666	5.5102055	12.9475	16.2075	-10	0	-999	-999	1
2019308	7	0.7567777	-1.948883	0.24098553835630704	0	1.681681	-1.948883	0.24098553835630704	72.4	577.9272	6.0780585	14.105	17.3175	-10	0	-999	-999	1
2019308	7.5	0.8384444	-1.877517	0.24150719988670574	0	6.766922	-1.877517	0.24150719988670574	72.4	578.1693	6.4512415	14.78	17.795	-10	0	-999	-999	1
2019308	8	1.069833	-1.956392	0.24070394780914123	0	18.65103	-1.956392	0.24070394780914123	72.4	578.6316	6.630554000000001	15.217500000000001	17.765	-10	0	-999	-999	1
2019308	8.5	1.105222	-1.8064	0.24813875802255347	0	45.66686	-1.8064	0.24813875802255347	72.4	578.4474	6.7968	15.4	17.1775	-10	0	-999	-999	1
2019308	9	1.020833	-1.478157	0.2550229623488169	0	66.9864	-1.478157	0.2550229623488169	72.4	578.0398	7.102171500000001	15.682500000000001	16.395	-10	0	-999	-999	1
2019308	9.5	1.205944	-1.029792	0.26629045087286346	0	96.27487	-1.029792	0.26629045087286346	72.4	576.9125	7.782603999999999	16.595	16.1175	-10	0	-999	-999	1
2019308	10	1.225	-0.1067853	0.2932443042258918	0	143.508	-0.1067853	0.2932443042258918	72.4	574.8627	8.836607350000001	17.78	16.064999999999998	-10	0	-999	-999	1
2019308	10.5	1.529889	0.6334875	0.3214534467151625	0	197.1467	0.6334875	0.3214534467151625	72.4	573.3548	9.720493750000001	18.8075	15.870000000000001	-10	0	-999	-999	1
2019308	11	1.5435	1.057126	0.3239654941714881	0	193.63	1.057126	0.3239654941714881	72.4	572.0513	10.416063	19.775	15.7075	-10	0	-999	-999	1
2019308	11.5	1.734055	1.377718	0.3324125867662591	0	211.5531	1.377718	0.3324125867662591	72.4	571.3824	10.986359	20.595	15.5975	-10	0	-999	-999	1
2019308	12	1.529889	1.813319	0.3493828369003353	0	215.4753	1.813319	0.3493828369003353	72.4	570.6928	11.7416595	21.67	15.985	-10	0	-999	-999	1
2019308	12.5	1.491778	1.730607	0.3465980507738094	0	183.9788	1.730607	0.3465980507738094	72.4	570.3249	12.1328035	22.535	16.195	-10	0	-999	-999	1
2019308	13	1.698667	2.085662	0.34189623436874483	0	219.8601	2.085662	0.34189623436874483	72.4	569.4883	12.729080999999999	23.3725	16.4525	-10	0	-999	-999	1
2019308	13.5	1.853833	1.963077	0.3275311999804536	0	147.3542	1.963077	0.3275311999804536	72.4	568.8906	12.8827885	23.802500000000002	16.605	-10	0	-999	-999	1
2019308	14	1.404667	1.960765	0.3136820824828866	0	100.8922	1.960765	0.3136820824828866	72.4	568.1961	13.1641325	24.3675	17.115	-10	0	-999	-999	1
2019308	14.5	1.652389	1.455509	0.29135486056179966	0	63.639	1.455509	0.29135486056179966	72.4	569.3785	13.226504499999999	24.9975	17.6625	-10	0	-999	-999	1
2019308	15	1.802111	1.393051	0.3003485989545438	0	72.91235	1.393051	0.3003485989545438	72.4	569.97260000000006	12.8452755	24.2975	16.947499999999998	-10	0	-999	-999	1
2019308	15.5	1.499944	1.073995	0.27995276199778324	0	48.67756	1.073995	0.27995276199778324	72.4	570.8889	12.3844975	23.695	17.0075	-10	0	-999	-999	1
2019308	16	1.557111	0.8622246	0.2664915390469989	0	31.68325	0.8622246	0.2664915390469989	72.4	571.1282	12.299862300000001	23.7375	18.1125	-10	0	-999	-999	1
2019308	16.5	1.061667	0.838456	0.2651788995486079	0	24.3185	0.838456	0.2651788995486079	72.4	571.0218	12.060478	23.2825	18.634999999999998	-10	0	-999	-999	1
2019308	17	1.197778	0.5558217	0.24438641931038382	0	7.851275	0.5558217	0.24438641931038382	72.4	571.623	11.89166085	23.2275	19.427500000000002	-10	0	-999	-999	1
2019308	17.5	1.009944	0.05477933	0.21595550803408703	0	0.5702735	0.05477933	0.21595550803408703	72.4	572.6054	11.294889665	22.535	19.355	-10	0	-999	-999	1
2019308	18	0.626111	-0.2477332	0.20310096868891947	0	0.04585806	-0.2477332	0.20310096868891947	72.4	573.5502	10.7548834	21.7575	19.16	-10	0	-999	-999	1
2019308	18.5	0.7867221	-0.7119807	0.19896946499856466	0	0.0436	-0.7119807	0.19896946499856466	72.4	574.8206	10.254009649999999	21.22	19.2125	-10	0	-999	-999	1
2019308	19	1.045333	-0.8423593	0.20345023488656286	0	0.04226161	-0.8423593	0.20345023488656286	72.4	575.3036	9.78257035	20.4075	18.9925	-10	0	-999	-999	1
2019308	19.5	1.216833	-0.6819305	0.2022777112554862	0	0.04293172	-0.6819305	0.2022777112554862	72.4	574.8546	9.445284749999999	19.572499999999998	18.745	-10	0	-999	-999	1
2019308	20	1.058944	-0.6130783	0.1992376454653949	0	0.04443786	-0.6130783	0.1992376454653949	72.4	574.5805	9.27096085	19.155	18.87	-10	0	-999	-999	1
2019308	20.5	1.192333	-0.6017886	0.1957690645938418	0	0.04268009	-0.6017886	0.1957690645938418	72.4	574.6	9.0503557	18.7025	18.8775	-10	0	-999	-999	1
2019308	21	1.156944	-0.8709463	0.18157247316091293	0	0.04468876	-0.8709463	0.18157247316091293	72.4	575.3652	8.65952685	18.19	18.759999999999998	-10	0	-999	-999	1
2019308	21.5	1.048055	-1.064795	0.17409954307310443	0	0.04602761	-1.064795	0.17409954307310443	72.4	575.6417	8.343852499999999	17.752499999999998	18.675	-10	0	-999	-999	1
2019308	22	1.034444	-1.211319	0.17778820279633706	0	0.04460529	-1.211319	0.17778820279633706	72.4	575.717	8.0530905	17.3175	18.5425	-10	0	-999	-999	1
2019308	22.5	1.491778	-1.085306	0.1824464758552072	0	0.0415091	-1.085306	0.1824464758552072	72.4	575.6898	7.8673470000000005	16.82	18.3075	-10	0	-999	-999	1
2019308	23	1.393778	-1.21673	0.16834223576658724	0	0.04502399	-1.21673	0.16834223576658724	72.4	576.245	7.570385000000001	16.3575	18.0725	-10	0	-999	-999	1
2019308	23.5	1.557111	-1.601598	0.15638249497877343	0	0.04745107	-1.601598	0.15638249497877343	72.4	577.2347	7.166701	15.934999999999999	17.855	-10	0	-999	-999	1
2019309	0	1.671444	-1.695349	0.1613609925598926	0	0.03799485	-1.695349	0.1613609925598926	72.4	577.5332	6.842325499999999	15.379999999999999	17.494999999999997	-10	0	-999	-999	1
2019309	0.5	1.388333	-1.624488	0.1570959201305673	0	0.04376923	-1.624488	0.1570959201305673	72.4	577.3092	6.737756000000001	15.100000000000001	17.3925	-10	0	-999	-999	1
2019309	1	0.9527777	-2.029157	0.15360079466037185	0	0.04577779	-2.029157	0.15360079466037185	72.4	578.2612	6.482921500000001	14.995000000000001	17.45	-10	0	-999	-999	1
2019309	1.5	0.9745554	-1.882402	0.14275699033160635	0	0.04201237	-1.882402	0.14275699033160635	72.4	577.8809	6.321299	14.525	17.1425	-10	0	-999	-999	1
2019309	2	0.8057777	-2.680331	0.1275319998003904	0	0.03749355	-2.680331	0.1275319998003904	72.4	579.8792	5.7010845	14.0825	16.8475	-10	0	-999	-999	1
2019309	2.5	0.5553333	-2.936454	0.12970392047049606	0	0.04234765	-2.936454	0.12970392047049606	72.4	580.0477	5.418023000000001	13.7725	16.67	-10	0	-999	-999	1
2019309	3	0.7159443	-2.516787	0.13426583799593866	0	0.0463654	-2.516787	0.13426583799593866	72.4	579.285	5.517856500000001	13.5525	16.58	-10	0	-999	-999	1
2019309	3.5	0.8493333	-2.541404	0.1341006161909813	0	0.04218115	-2.541404	0.1341006161909813	72.4	579.7654	5.349298	13.24	16.3875	-10	0	-999	-999	1
2019309	4	1.309389	-2.384376	0.14072267084021092	0	0.04276627	-2.384376	0.14072267084021092	72.4	578.4035	5.294062	12.9725	16.2275	-10	0	-999	-999	1
2019309	4.5	1.257667	-2.319155	0.1425140349686733	0	0.04912661	-2.319155	0.1425140349686733	72.4	578.0836	5.2304225	12.780000000000001	16.12	-10	0	-999	-999	1
2019309	5	0.9908888	-2.423742	0.13457414435800677	0	0.04644832	-2.423742	0.13457414435800677	72.4	578.5753	5.076879	12.5775	15.985	-10	0	-999	-999	1
2019309	5.5	1.148778	-2.728358	0.13240400508918662	0	0.04201289	-2.728358	0.13240400508918662	72.4	579.3145	4.770821	12.27	15.7375	-10	0	-999	-999	1
2019309	6	1.265833	-2.304396	0.14612205229643294	0	0.04711818	-2.304396	0.14612205229643294	72.4	577.8027	4.986552	12.2775	15.765	-10	0	-999	-999	1
2019309	6.5	1.020833	-2.32304	0.13824249419701862	0	0.0943195	-2.32304	0.13824249419701862	72.4	578.01	5.23098	12.785	16.2075	-10	0	-999	-999	1
2019309	7	1.339333	-2.452817	0.1375011742563166	0	4.406384	-2.452817	0.1375011742563166	72.4	578.8214	5.4398415	13.3325	16.572499999999998	-10	0	-999	-999	1
2019309	7.5	0.9554999	-2.166191	0.15201223392943833	0	18.38615	-2.166191	0.15201223392943833	72.4	578.9587	5.888154500000001	13.9425	16.9275	-10	0	-999	-999	1
2019309	8	0.9146666	-1.245233	0.201885797707186	0	35.33558	-1.245233	0.201885797707186	72.4	577.9078	6.5373835	14.32	16.8625	-10	0	-999	-999	1
2019309	8.5	1.423722	-0.1951416	0.23678036349720075	0	58.40781	-0.1951416	0.23678036349720075	72.4	575.7939	7.2024292	14.6	16.42	-10	0	-999	-999	1
2019309	9	1.516278	0.6347908	0.2713709481608262	0	106.6265	0.6347908	0.2713709481608262	72.4	574.3671	7.9786453999999996	15.3225	16.1275	-10	0	-999	-999	1
2019309	9.5	1.323	0.5163484	0.24833909453876157	0	96.28989	0.5163484	0.24833909453876157	72.4	574.4478	8.338174200000001	16.16	15.7975	-10	0	-999	-999	1
2019309	10	1.184167	0.363419	0.27722385600944643	0	121.0062	0.363419	0.27722385600944643	72.4	575.0023	8.1179595	15.8725	14.43	-10	0	-999	-999	1
2019309	10.5	1.361111	2.638423	0.3652822066714161	0	211.2981	2.638423	0.3652822066714161	72.4	571.2158	9.6204615	16.6025	14.7375	-10	0	-999	-999	1
2019309	11	1.4455	3.73471	0.4197836781321543	0	255.0679	3.73471	0.4197836781321543	72.4	568.589	10.946105	18.1575	15.844999999999999	-10	0	-999	-999	1
2019309	11.5	1.793944	4.16348	0.4463218307885957	0	240.7567	4.16348	0.4463218307885957	72.4	567.4375	11.44174	18.72	15.46	-10	0	-999	-999	1
2019309	12	1.581611	4.659179	0.47943815261391015	0	249.4341	4.659179	0.47943815261391015	72.4	566.3481	11.687089499999999	18.715	14.84	-10	0	-999	-999	1
2019309	12.5	1.475444	5.712067	0.5436475798842987	0	301.3072	5.712067	0.5436475798842987	72.4	564.3109	13.0360335	20.36	16.08	-10	0	-999	-999	1
2019309	13	1.421	6.224917	0.5847589583177041	0	279.9007	6.224917	0.5847589583177041	72.4	563.2741	13.628708499999998	21.0325	15.93	-10	0	-999	-999	1
2019309	13.5	1.472722	6.220165	0.5984945420774185	0	256.839	6.220165	0.5984945420774185	72.4	563.4823	13.8813325	21.5425	15.885	-10	0	-999	-999	1
2019309	14	1.448222	5.94875	0.5696141706097468	0	214.4135	5.94875	0.5696141706097468	72.4	564.4126	14.015625000000002	22.082500000000003	16.2625	-10	0	-999	-999	1
2019309	14.5	1.377444	5.668552	0.5683862349683326	0	169.4698	5.668552	0.5683862349683326	72.4	565.181	14.171776000000001	22.675	16.8125	-10	0	-999	-999	1
2019309	15	1.282167	5.731799	0.5858805904785829	0	124.6133	5.731799	0.5858805904785829	72.4	564.902	14.5008995	23.27	17.247500000000002	-10	0	-999	-999	1
2019309	15.5	1.230444	5.577171	0.5764619812471555	0	78.73219	5.577171	0.5764619812471555	72.4	565.0383	14.0135855	22.45	16.4425	-10	0	-999	-999	1
2019309	16	1.363833	5.073311	0.5370341499580575	0	37.28566	5.073311	0.5370341499580575	72.4	565.5335	12.9179055	20.7625	15.42	-10	0	-999	-999	1
2019309	16.5	1.159667	4.145716	0.493664706223859	0	14.99062	4.145716	0.493664706223859	72.4	566.7773	12.575358	21.005	16.8875	-10	0	-999	-999	1
2019309	17	1.214111	3.011789	0.4283229802849415	0	6.227279	3.011789	0.4283229802849415	72.4	568.8472	11.760894500000001	20.51	17.5975	-10	0	-999	-999	1
2019309	17.5	0.8983333	1.978993	0.3726493381741574	0	0.5352437	1.978993	0.3726493381741574	72.4	571.119	11.1669965	20.355	18.5175	-10	0	-999	-999	1
2019309	18	1.001778	1.127849	0.32914060964626	0	0.04100128	1.127849	0.32914060964626	72.4	572.8226	10.5351745	19.9425	18.865000000000002	-10	0	-999	-999	1
2019309	18.5	1.156944	0.5291225	0.30304464988660607	0	0.04694438	0.5291225	0.30304464988660607	72.4	573.4742	9.62831125	18.7275	18.2725	-10	0	-999	-999	1
